id_cliente;contato;tipo;origem;cpf;whatsapp_valido;atualizado_em
C0000549;(11) 95878-4400;telefone;cadastro;10000054968;1;2026-09-17
C0000549;11993172511;telefone;enriquecimento;;1;2026-09-17
C0000549;cliente549_0@exemplo.com;email;bureau;10000054968;0;2026-09-17
C0000550;(11) 94285-8752;telefone;bureau;;1;2026-09-17
C0000550;cliente550_0@exemplo.com;email;cadastro;10000055000;0;2026-09-17
C0000550;cliente550_1@exemplo.com;email;cadastro;;0;2026-09-17
C0000551;(11) 99623-2807;telefone;bureau;10000055182;1;2026-09-17
C0000551;cliente551_0@exemplo.com;email;enriquecimento;10000055182;0;2026-09-17
C0000552;11938539411;telefone;cadastro;10000055263;0;2026-09-17
C0000552;cliente552_0@exemplo.com;email;cadastro;;0;2026-09-17
C0000553;(11) 96772-8351;telefone;bureau;10000055344;1;2026-09-17
C0000553;11938386094;telefone;cadastro;10000055344;0;2026-09-17
C0000553;(11) 96676-3408;telefone;enriquecimento;10000055344;1;2026-09-17
C0000553;11995320504;telefone;cadastro;;1;2026-09-17
C0000553;cliente553_0@exemplo.com;email;enriquecimento;10000055344;0;2026-09-17
C0000554;(11) 95590-5032;telefone;enriquecimento;10000055425;1;2026-09-17
C0000554;cliente554_0@exemplo.com;email;bureau;;0;2026-09-17
C0000555;(11) 98654-6634;telefone;enriquecimento;10000055506;1;2026-09-17
C0000555;(11) 99014-5249;telefone;enriquecimento;10000055506;0;2026-09-17
C0000555;(11) 98764-3527;telefone;enriquecimento;10000055506;1;2026-09-17
C0000555;cliente555_0@exemplo.com;email;cadastro;;0;2026-09-17
C0000555;cliente555_1@exemplo.com;email;bureau;10000055506;0;2026-09-17
C0000556;11970473000;telefone;enriquecimento;10000055697;0;2026-09-17
C0000556;(11) 92687-3477;telefone;bureau;10000055697;0;2026-09-17
C0000556;11987628449;telefone;cadastro;10000055697;1;2026-09-17
C0000556;(11) 93518-6888;telefone;enriquecimento;10000055697;1;2026-09-17
C0000557;11912173155;telefone;cadastro;10000055778;1;2026-09-17
C0000557;11926743037;telefone;cadastro;;0;2026-09-17
C0000557;11971202946;telefone;cadastro;10000055778;1;2026-09-17
C0000557;cliente557_0@exemplo.com;email;bureau;10000055778;0;2026-09-17
C0000557;cliente557_1@exemplo.com;email;enriquecimento;10000055778;0;2026-09-17
C0000558;(11) 99510-8432;telefone;bureau;10000055859;0;2026-09-17
C0000558;(11) 92331-7762;telefone;bureau;10000055859;0;2026-09-17
C0000558;11923933416;telefone;enriquecimento;10000055859;1;2026-09-17
C0000558;11965201022;telefone;enriquecimento;;0;2026-09-17
C0000558;cliente558_0@exemplo.com;email;bureau;10000055859;0;2026-09-17
C0000558;cliente558_1@exemplo.com;email;bureau;;0;2026-09-17
C0000559;(11) 92536-8078;telefone;cadastro;;1;2026-09-17
C0000559;(11) 92670-2129;telefone;bureau;10000055930;1;2026-09-17
C0000559;cliente559_0@exemplo.com;email;bureau;10000055930;1;2026-09-17
C0000560;(11) 94550-0464;telefone;cadastro;10000056073;0;2026-09-17
C0000560;(11) 96566-2309;telefone;cadastro;10000056073;0;2026-09-17
C0000560;(11) 96564-0853;telefone;enriquecimento;;1;2026-09-17
C0000561;(11) 93585-8441;telefone;bureau;;1;2026-09-17
C0000561;11916923083;telefone;cadastro;10000056154;1;2026-09-17
C0000561;(11) 92729-6700;telefone;bureau;;0;2026-09-17
C0000561;11933315937;telefone;enriquecimento;;1;2026-09-17
C0000561;cliente561_0@exemplo.com;email;enriquecimento;;0;2026-09-17
C0000562;11931347754;telefone;bureau;;1;2026-09-17
C0000562;11922517871;telefone;cadastro;10000056235;1;2026-09-17
C0000562;11989629793;telefone;cadastro;;0;2026-09-17
C0000562;cliente562_0@exemplo.com;email;enriquecimento;;0;2026-09-17
C0000562;cliente562_1@exemplo.com;email;cadastro;10000056235;0;2026-09-17
C0000563;11949852264;telefone;bureau;10000056316;1;2026-09-17
C0000563;11942917490;telefone;bureau;;0;2026-09-17
C0000563;cliente563_0@exemplo.com;email;bureau;10000056316;0;2026-09-17
C0000564;(11) 92437-1585;telefone;enriquecimento;10000056405;1;2026-09-17
C0000564;cliente564_0@exemplo.com;email;bureau;10000056405;0;2026-09-17
C0000565;(11) 99397-7718;telefone;enriquecimento;10000056588;1;2026-09-17
C0000565;cliente565_0@exemplo.com;email;cadastro;10000056588;0;2026-09-17
C0000565;cliente565_1@exemplo.com;email;cadastro;10000056588;0;2026-09-17
C0000566;11956544523;telefone;enriquecimento;10000056669;1;2026-09-17
C0000566;cliente566_0@exemplo.com;email;bureau;10000056669;0;2026-09-17
C0000566;cliente566_1@exemplo.com;email;bureau;10000056669;0;2026-09-17
C0000567;(11) 92540-6645;telefone;enriquecimento;10000056740;1;2026-09-17
C0000567;11928597882;telefone;enriquecimento;10000056740;1;2026-09-17
C0000567;cliente567_0@exemplo.com;email;cadastro;;0;2026-09-17
C0000567;cliente567_1@exemplo.com;email;cadastro;10000056740;0;2026-09-17
C0000568;(11) 93591-1301;telefone;bureau;;1;2026-09-17
C0000568;11947726289;telefone;cadastro;;1;2026-09-17
C0000568;11988863503;telefone;bureau;10000056820;0;2026-09-17
C0000568;(11) 97547-5674;telefone;bureau;10000056820;0;2026-09-17
C0000568;cliente568_0@exemplo.com;email;bureau;10000056820;0;2026-09-17
C0000569;(11) 91862-5670;telefone;cadastro;10000056901;0;2026-09-17
C0000569;(11) 97863-3149;telefone;bureau;10000056901;1;2026-09-17
C0000569;(11) 99105-1682;telefone;cadastro;10000056901;0;2026-09-17
C0000569;cliente569_0@exemplo.com;email;bureau;10000056901;0;2026-09-17
C0000569;cliente569_1@exemplo.com;email;bureau;10000056901;1;2026-09-17
C0000570;(11) 92641-5312;telefone;bureau;10000057045;0;2026-09-17
C0000570;(11) 95414-0102;telefone;cadastro;;1;2026-09-17
C0000570;(11) 98616-4433;telefone;enriquecimento;;0;2026-09-17
C0000570;cliente570_0@exemplo.com;email;bureau;10000057045;0;2026-09-17
C0000570;cliente570_1@exemplo.com;email;enriquecimento;;0;2026-09-17
C0000571;11968412302;telefone;enriquecimento;10000057126;1;2026-09-17
C0000571;cliente571_0@exemplo.com;email;enriquecimento;;0;2026-09-17
C0000572;11987364953;telefone;bureau;10000057207;0;2026-09-17
C0000572;11912393947;telefone;enriquecimento;;0;2026-09-17
C0000572;11910623711;telefone;cadastro;10000057207;1;2026-09-17
C0000572;cliente572_0@exemplo.com;email;cadastro;;1;2026-09-17
C0000573;11952572475;telefone;enriquecimento;;1;2026-09-17
C0000573;(11) 98468-5481;telefone;bureau;10000057398;1;2026-09-17
C0000573;11916318000;telefone;enriquecimento;10000057398;1;2026-09-17
C0000573;(11) 97101-2928;telefone;bureau;10000057398;0;2026-09-17
C0000574;(11) 96847-6310;telefone;cadastro;10000057479;1;2026-09-17
C0000574;(11) 95951-0172;telefone;enriquecimento;10000057479;1;2026-09-17
C0000574;11910663217;telefone;cadastro;;0;2026-09-17
C0000574;cliente574_0@exemplo.com;email;enriquecimento;10000057479;0;2026-09-17
C0000575;(11) 92849-0280;telefone;enriquecimento;10000057550;1;2026-09-17
C0000575;11952860106;telefone;enriquecimento;;0;2026-09-17
C0000575;11988400641;telefone;cadastro;10000057550;0;2026-09-17
C0000575;(11) 96547-1370;telefone;enriquecimento;;0;2026-09-17
C0000575;cliente575_0@exemplo.com;email;bureau;10000057550;0;2026-09-17
C0000575;cliente575_1@exemplo.com;email;bureau;10000057550;0;2026-09-17
C0000576;(11) 98496-2645;telefone;bureau;;1;2026-09-17
C0000576;(11) 99685-6891;telefone;enriquecimento;10000057630;1;2026-09-17
C0000576;(11) 93763-4253;telefone;enriquecimento;10000057630;1;2026-09-17
C0000576;cliente576_0@exemplo.com;email;cadastro;;0;2026-09-17
C0000577;(11) 97093-7796;telefone;bureau;10000057711;0;2026-09-17
C0000577;11924181508;telefone;bureau;10000057711;0;2026-09-17
C0000577;11939364802;telefone;enriquecimento;;1;2026-09-17
C0000577;cliente577_0@exemplo.com;email;cadastro;;0;2026-09-17
C0000578;11924790683;telefone;enriquecimento;;1;2026-09-17
C0000578;cliente578_0@exemplo.com;email;enriquecimento;10000057800;1;2026-09-17
C0000579;(11) 97740-2853;telefone;bureau;;1;2026-09-17
C0000579;11969235732;telefone;cadastro;10000057983;1;2026-09-17
C0000579;11997056537;telefone;cadastro;10000057983;0;2026-09-17
C0000579;11936029062;telefone;bureau;;0;2026-09-17
C0000579;cliente579_0@exemplo.com;email;enriquecimento;10000057983;0;2026-09-17
C0000580;(11) 91478-9956;telefone;bureau;10000058017;1;2026-09-17
C0000581;11976460815;telefone;cadastro;10000058106;0;2026-09-17
C0000582;11932848229;telefone;enriquecimento;10000058289;1;2026-09-17
C0000582;(11) 93514-4941;telefone;cadastro;;1;2026-09-17
C0000582;11971098100;telefone;cadastro;;1;2026-09-17
C0000582;11973699826;telefone;enriquecimento;10000058289;0;2026-09-17
C0000582;cliente582_0@exemplo.com;email;enriquecimento;10000058289;0;2026-09-17
C0000583;(11) 91233-4156;telefone;cadastro;10000058360;1;2026-09-17
C0000583;11949011532;telefone;cadastro;;1;2026-09-17
C0000584;(11) 94453-9524;telefone;cadastro;10000058440;1;2026-09-17
C0000584;(11) 97157-2485;telefone;cadastro;;1;2026-09-17
C0000584;(11) 95479-3672;telefone;enriquecimento;10000058440;0;2026-09-17
C0000584;cliente584_0@exemplo.com;email;cadastro;;0;2026-09-17
C0000584;cliente584_1@exemplo.com;email;bureau;;0;2026-09-17
C0000585;11987522039;telefone;cadastro;;1;2026-09-17
C0000585;11967810328;telefone;cadastro;10000058521;0;2026-09-17
C0000585;(11) 93601-7047;telefone;enriquecimento;10000058521;1;2026-09-17
C0000586;(11) 95445-2330;telefone;cadastro;;1;2026-09-17
C0000586;(11) 94707-7262;telefone;bureau;10000058602;1;2026-09-17
C0000587;11976964850;telefone;cadastro;10000058793;0;2026-09-17
C0000587;11929747600;telefone;cadastro;10000058793;1;2026-09-17
C0000587;11948893851;telefone;enriquecimento;10000058793;0;2026-09-17
C0000587;cliente587_0@exemplo.com;email;enriquecimento;10000058793;0;2026-09-17
C0000588;(11) 95727-8935;telefone;enriquecimento;;0;2026-09-17
C0000588;11943746828;telefone;enriquecimento;10000058874;0;2026-09-17
C0000588;(11) 97737-6391;telefone;enriquecimento;;0;2026-09-17
C0000588;(11) 93080-8715;telefone;cadastro;;0;2026-09-17
C0000588;cliente588_0@exemplo.com;email;bureau;10000058874;0;2026-09-17
C0000588;cliente588_1@exemplo.com;email;cadastro;10000058874;0;2026-09-17
C0000589;(11) 94506-5845;telefone;cadastro;10000058955;0;2026-09-17
C0000589;11990133190;telefone;bureau;10000058955;0;2026-09-17
C0000589;(11) 95328-2519;telefone;enriquecimento;10000058955;0;2026-09-17
C0000589;11936777331;telefone;enriquecimento;10000058955;1;2026-09-17
C0000590;11952045107;telefone;bureau;;0;2026-09-17
C0000590;11957990755;telefone;bureau;10000059099;1;2026-09-17
C0000590;11966439314;telefone;bureau;;1;2026-09-17
C0000590;11985015510;telefone;cadastro;10000059099;1;2026-09-17
C0000590;cliente590_0@exemplo.com;email;cadastro;10000059099;0;2026-09-17
C0000591;(11) 92690-2822;telefone;bureau;10000059170;1;2026-09-17
C0000591;(11) 97952-5894;telefone;bureau;10000059170;1;2026-09-17
C0000591;11917294228;telefone;bureau;10000059170;1;2026-09-17
C0000591;cliente591_0@exemplo.com;email;cadastro;;0;2026-09-17
C0000591;cliente591_1@exemplo.com;email;cadastro;10000059170;1;2026-09-17
C0000592;11985436973;telefone;enriquecimento;10000059250;1;2026-09-17
C0000592;cliente592_0@exemplo.com;email;bureau;;0;2026-09-17
C0000593;(11) 92539-5963;telefone;enriquecimento;10000059331;1;2026-09-17
C0000593;11926244964;telefone;bureau;;1;2026-09-17
C0000593;(11) 94317-9439;telefone;bureau;10000059331;1;2026-09-17
C0000593;11977887931;telefone;cadastro;;1;2026-09-17
C0000594;(11) 99283-3614;telefone;bureau;10000059412;1;2026-09-17
C0000594;(11) 91290-6871;telefone;cadastro;10000059412;0;2026-09-17
C0000594;(11) 99824-3507;telefone;enriquecimento;10000059412;1;2026-09-17
C0000594;(11) 98337-4285;telefone;enriquecimento;10000059412;1;2026-09-17
C0000594;cliente594_0@exemplo.com;email;cadastro;10000059412;0;2026-09-17
C0000595;11929886575;telefone;cadastro;10000059501;1;2026-09-17
C0000595;11985726861;telefone;cadastro;10000059501;1;2026-09-17
C0000595;(11) 91457-4615;telefone;bureau;10000059501;0;2026-09-17
C0000595;11993198410;telefone;enriquecimento;10000059501;0;2026-09-17
C0000595;cliente595_0@exemplo.com;email;cadastro;;0;2026-09-17
C0000596;(11) 97885-9755;telefone;enriquecimento;10000059684;0;2026-09-17
C0000596;(11) 95722-6789;telefone;cadastro;;1;2026-09-17
C0000596;cliente596_0@exemplo.com;email;enriquecimento;10000059684;0;2026-09-17
C0000596;cliente596_1@exemplo.com;email;bureau;10000059684;0;2026-09-17
C0000597;(11) 99131-4709;telefone;cadastro;10000059765;1;2026-09-17
C0000597;(11) 97804-5733;telefone;enriquecimento;10000059765;1;2026-09-17
C0000597;(11) 92737-0722;telefone;cadastro;10000059765;1;2026-09-17
C0000597;(11) 98794-3552;telefone;enriquecimento;10000059765;1;2026-09-17
C0000597;cliente597_0@exemplo.com;email;cadastro;;0;2026-09-17
C0000597;cliente597_1@exemplo.com;email;cadastro;10000059765;0;2026-09-17
C0000598;11941758221;telefone;bureau;10000059846;0;2026-09-17
C0000598;11961550809;telefone;enriquecimento;10000059846;1;2026-09-17
C0000598;(11) 91863-9582;telefone;bureau;10000059846;1;2026-09-17
C0000598;cliente598_0@exemplo.com;email;bureau;;0;2026-09-17
C0000599;11960684499;telefone;enriquecimento;;0;2026-09-17
C0000599;11984687900;telefone;bureau;;1;2026-09-17
C0000599;(11) 94388-9297;telefone;enriquecimento;10000059927;1;2026-09-17
